episode_id,employee_id,message_id,thread_id,arrival_min,subject,body,archetype,gold_priority,gold_reply_type,gold_project_code,gold_required_key,gold_required_value,needs_memory,is_anchor_message,n_threads
ep-00001,emp-018,ep-00001-m-0029,ep-00001-th-030,57.598,Blocking details | X838,"Thread anchor. Project X838. Owner Avery Chen. Due 2001-05-10. Question: what is blocked right now, and what do you need from me to unblock it? Thanks.",information_request,P1,REQUEST_INFO,X838,none,,0,1,50
ep-00001,emp-018,ep-00001-m-0030,ep-00001-th-031,57.638,Decision recommendation | U250,Thread anchor. Project U250. Owner Morgan Kim. Due 2001-11-08. Which option should we choose and why? Please recommend a path with 1-2 key tradeoffs. Please take a look and reply with your recommendation. Sharing in case useful.,request_with_question,P1,ANSWER,U250,none,,0,1,50
ep-00001,emp-018,ep-00001-m-0031,ep-00001-th-032,58.968,Schedule change | X186,Thread anchor. Project X186. Owner Taylor Patel. Due 2001-04-15. FYI: timeline shifted; we will adjust and confirm the new plan. Sharing in case useful.,informational_update,P2,ACK,X186,none,,0,1,50
ep-00001,emp-018,ep-00001-m-0032,ep-00001-th-033,63.143,Heads up | B303,Thread anchor. Project B303. Owner Alex Lee. Due 2001-06-24. FYI: there is a minor change; no action needed from you right now. Regards.,informational_update,P2,ACK,B303,none,,0,1,50
ep-00001,emp-018,ep-00001-m-0033,ep-00001-th-034,72.779,FYI update | I686,Thread anchor. Project I686. Owner Riley Clark. Due 2001-05-05. FYI: we made progress and will follow up with a fuller update later. Looping you in for visibility.,informational_update,P2,ACK,I686,none,,0,1,50
ep-00001,emp-018,ep-00001-m-0034,ep-00001-th-035,74.057,Heads up | W341,Thread anchor. Project W341. Owner Cameron Brown. Due 2001-07-13. FYI: there is a minor change; no action needed from you right now. Thanks.,informational_update,P2,ACK,W341,none,,0,1,50
ep-00001,emp-018,ep-00001-m-0035,ep-00001-th-036,75.288,Status check | L454,"Thread anchor. Project L454. Owner Casey Miller. Due 2001-08-08. Question: what is the current status, and what is the next step? Thanks.",information_request,P1,REQUEST_INFO,L454,none,,0,1,50
ep-00001,emp-018,ep-00001-m-0036,ep-00001-th-037,76.361,Schedule change | N584,Thread anchor. Project N584. Owner Riley Miller. Due 2001-06-09. FYI: timeline shifted; we will adjust and confirm the new plan. Sharing in case useful.,informational_update,P2,ACK,N584,none,,0,1,50
ep-00001,emp-018,ep-00001-m-0037,ep-00001-th-038,78.418,Schedule change | Q287,Thread anchor. Project Q287. Owner Jamie Miller. Due 2001-12-04. FYI: timeline shifted; we will adjust and confirm the new plan. Thanks.,informational_update,P2,ACK,Q287,none,,0,1,50
ep-00001,emp-018,ep-00001-m-0038,ep-00001-th-039,81.299,Draft attached | E245,Thread anchor. Project E245. Owner Jordan Lee. Due 2001-10-02. Sharing the latest draft for reference. No action required yet unless you spot an issue. Thanks.,document_delivery,P2,ACK,E245,none,,0,1,50
ep-00001,emp-018,ep-00001-m-0039,ep-00001-th-040,82.61,[URGENT] Approval needed | W223,Thread anchor. Project W223. Owner Avery Shah. Due 2001-03-13. Need your approval on the revised plan so we can proceed without slipping the due date. Need action by 2001-03-13. This is soon. Looping you in for visibility.,deadline_request,P0,ANSWER,W223,none,,0,1,50
ep-00001,emp-018,ep-00001-m-0040,ep-00001-th-041,83.098,Quick action needed | W959,Thread anchor. Project W959. Owner Cameron Chen. Due 2001-03-18. Please take the requested action and confirm once done (or tell me what is blocked). Please handle this this week. Noted for reference.,direct_request,P1,ANSWER,W959,none,,0,1,50
ep-00001,emp-018,ep-00001-m-0041,ep-00001-th-042,83.849,Review and respond | Y359,Thread anchor. Project Y359. Owner Sam Miller. Due 2001-01-16. Please review the latest draft and reply with any edits or approval to proceed. Please handle this this week. Regards.,direct_request,P1,ANSWER,Y359,none,,0,1,50
ep-00001,emp-018,ep-00001-m-0042,ep-00001-th-043,83.988,Quick action needed | V433,Thread anchor. Project V433. Owner Riley Chen. Due 2001-01-15. Please take the requested action and confirm once done (or tell me what is blocked). Please handle this this week. Sharing in case useful.,direct_request,P1,ANSWER,V433,none,,0,1,50
ep-00001,emp-018,ep-00001-m-0043,ep-00001-th-044,84.485,Status check | J537,"Thread anchor. Project J537. Owner Jamie Kim. Due 2001-04-12. Question: what is the current status, and what is the next step? Noted for reference.",information_request,P1,REQUEST_INFO,J537,none,,0,1,50
ep-00001,emp-018,ep-00001-m-0044,ep-00001-th-045,85.832,[URGENT] Blocking incident | V413,Thread anchor. Project V413. Owner Casey Patel. Due 2001-05-22. A blocking issue is preventing progress; need a go/no-go decision on the fallback option. Need action by 2001-05-22. This is urgent. Best.,deadline_request,P0,ANSWER,V413,none,,0,1,50
ep-00001,emp-018,ep-00001-m-0045,ep-00001-th-046,86.209,FYI update | L607,Thread anchor. Project L607. Owner Jamie Shah. Due 2001-11-02. FYI: we made progress and will follow up with a fuller update later. Thanks.,informational_update,P2,ACK,L607,none,,0,1,50
ep-00001,emp-018,ep-00001-m-0046,ep-00001-th-047,86.494,Decision recommendation | F637,Thread anchor. Project F637. Owner Cameron Miller. Due 2001-08-22. Which option should we choose and why? Please recommend a path with 1-2 key tradeoffs. Please take a look and reply with your recommendation. Thanks.,request_with_question,P1,ANSWER,F637,none,,0,1,50
ep-00001,emp-018,ep-00001-m-0047,ep-00001-th-048,86.829,Schedule change | C522,Thread anchor. Project C522. Owner Cameron Chen. Due 2001-11-27. FYI: timeline shifted; we will adjust and confirm the new plan. Best.,informational_update,P2,ACK,C522,none,,0,1,50
ep-00001,emp-018,ep-00001-m-0048,ep-00001-th-049,87.836,Heads up | F526,Thread anchor. Project F526. Owner Casey Chen. Due 2001-03-09. FYI: there is a minor change; no action needed from you right now. Best.,informational_update,P2,ACK,F526,none,,0,1,50
ep-00001,emp-018,ep-00001-m-0049,ep-00001-th-050,88.164,FYI update | X189,Thread anchor. Project X189. Owner Morgan Kim. Due 2001-02-12. FYI: we made progress and will follow up with a fuller update later. Best.,informational_update,P2,ACK,X189,none,,0,1,50
ep-00001,emp-018,ep-00001-m-0050,ep-00001-th-049,89.746,Re: Heads up,FYI update on project F526. FYI: there is a minor change; no action needed from you right now. Sharing in case useful.,informational_update,P2,ACK,F526,none,,0,0,50
ep-00001,emp-018,ep-00001-m-0051,ep-00001-th-049,96.231,Re: Heads up,FYI update on project F526. FYI: there is a minor change; no action needed from you right now. Noted for reference.,informational_update,P2,ACK,F526,none,,0,0,50
ep-00001,emp-018,ep-00001-m-0052,ep-00001-th-034,98.577,Re: FYI update,FYI update on project I686. FYI: we made progress and will follow up with a fuller update later. Thanks.,informational_update,P2,ACK,I686,none,,0,0,50
ep-00001,emp-018,ep-00001-m-0053,ep-00001-th-020,105.081,Re: FYI update,FYI update on project R833. FYI: we made progress and will follow up with a fuller update later. Thanks.,informational_update,P2,ACK,R833,none,,0,0,50
ep-00001,emp-018,ep-00001-m-0054,ep-00001-th-020,105.277,Re: FYI update,FYI update on project R833. FYI: we made progress and will follow up with a fuller update later. Regards.,informational_update,P2,ACK,R833,none,,0,0,50
ep-00001,emp-018,ep-00001-m-0055,ep-00001-th-003,107.509,Re: Notes for reference,Sharing for project B988. Sharing notes and context for reference. No response needed unless questions. Sharing in case useful.,document_delivery,P2,ACK,B988,none,,0,0,50
ep-00001,emp-018,ep-00001-m-0056,ep-00001-th-003,113.519,Re: Notes for reference,Sharing for project B988. Sharing notes and context for reference. No response needed unless questions. Noted for reference.,document_delivery,P2,ACK,B988,none,,0,0,50
ep-00001,emp-018,ep-00001-m-0057,ep-00001-th-003,114.807,Re: Notes for reference,Sharing for project B988. Sharing notes and context for reference. No response needed unless questions. Noted for reference.,document_delivery,P2,ACK,B988,none,,0,0,50
ep-00001,emp-018,ep-00001-m-0058,ep-00001-th-015,116.749,Re: Review and respond,Follow-up for project Y394. Please review the latest draft and reply with any edits or approval to proceed. Please take action this week. Noted for reference.,direct_request,P1,ANSWER,Y394,none,,0,0,50
ep-00001,emp-018,ep-00001-m-0059,ep-00001-th-015,120.744,Re: Review and respond,Follow-up for project Y394. Please review the latest draft and reply with any edits or approval to proceed. Please take action this week. Looping you in for visibility.,direct_request,P1,ANSWER,Y394,none,,0,0,50
ep-00001,emp-018,ep-00001-m-0060,ep-00001-th-011,129.666,[URGENT] Re: Approval needed,Follow-up for project H352. Need your approval on the revised plan so we can proceed without slipping the due date. Need action by 2001-11-21; please handle this week. Sharing in case useful.,deadline_request,P0,ANSWER,H352,none,,0,0,50
ep-00001,emp-018,ep-00001-m-0061,ep-00001-th-011,130.383,Re: Approval needed,Quick follow-up on the prior thread. Need your approval on the revised plan so we can proceed without slipping the due date. Please handle this this week. Deadline is tight; treat as soon. Regards.,deadline_request,P0,ANSWER,H352,project_code,H352,1,0,50
ep-00001,emp-018,ep-00001-m-0062,ep-00001-th-011,130.475,[URGENT] Re: Approval needed,Follow-up for project H352. Need your approval on the revised plan so we can proceed without slipping the due date. Need action by 2001-11-21; please handle this week. Best.,deadline_request,P0,ANSWER,H352,none,,0,0,50
ep-00001,emp-018,ep-00001-m-0063,ep-00001-th-011,131.409,Re: Approval needed,Quick follow-up on the prior thread. Need your approval on the revised plan so we can proceed without slipping the due date. Please handle this this week. Deadline is tight; treat as soon. Regards.,deadline_request,P0,ANSWER,H352,project_code,H352,1,0,50
ep-00001,emp-018,ep-00001-m-0064,ep-00001-th-049,131.532,Re: Heads up,FYI update on project F526. FYI: there is a minor change; no action needed from you right now. Thanks.,informational_update,P2,ACK,F526,none,,0,0,50
ep-00001,emp-018,ep-00001-m-0065,ep-00001-th-049,132.989,Re: Heads up,FYI update on project F526. FYI: there is a minor change; no action needed from you right now. Regards.,informational_update,P2,ACK,F526,none,,0,0,50
ep-00001,emp-018,ep-00001-m-0066,ep-00001-th-034,134.334,Re: FYI update,FYI update on project I686. FYI: we made progress and will follow up with a fuller update later. Noted for reference.,informational_update,P2,ACK,I686,none,,0,0,50
ep-00001,emp-018,ep-00001-m-0067,ep-00001-th-033,135.494,Re: Heads up,FYI update on project B303. FYI: there is a minor change; no action needed from you right now. Sharing in case useful.,informational_update,P2,ACK,B303,none,,0,0,50
ep-00001,emp-018,ep-00001-m-0068,ep-00001-th-033,137.572,Re: Heads up,FYI update on project B303. FYI: there is a minor change; no action needed from you right now. Best.,informational_update,P2,ACK,B303,none,,0,0,50
ep-00001,emp-018,ep-00001-m-0069,ep-00001-th-033,145.235,Re: Heads up,FYI update on project B303. FYI: there is a minor change; no action needed from you right now. Regards.,informational_update,P2,ACK,B303,none,,0,0,50
ep-00001,emp-018,ep-00001-m-0070,ep-00001-th-033,149.554,Re: Heads up,FYI update on project B303. FYI: there is a minor change; no action needed from you right now. Noted for reference.,informational_update,P2,ACK,B303,none,,0,0,50
ep-00001,emp-018,ep-00001-m-0071,ep-00001-th-033,149.693,Re: Heads up,FYI update on project B303. FYI: there is a minor change; no action needed from you right now. Regards.,informational_update,P2,ACK,B303,none,,0,0,50
ep-00001,emp-018,ep-00001-m-0072,ep-00001-th-033,150.849,Re: Heads up,FYI update on project B303. FYI: there is a minor change; no action needed from you right now. Looping you in for visibility.,informational_update,P2,ACK,B303,none,,0,0,50
ep-00001,emp-018,ep-00001-m-0073,ep-00001-th-047,157.218,Re: Decision recommendation,Follow-up for project F637. Which option should we choose and why? Please recommend a path with 1-2 key tradeoffs. Please reply this week. Thanks.,request_with_question,P1,ANSWER,F637,none,,0,0,50
ep-00001,emp-018,ep-00001-m-0074,ep-00001-th-047,164.246,Re: Decision recommendation,Quick follow-up. Which option should we choose and why? Please recommend a path with 1-2 key tradeoffs. Can you share your recommendation this week? Noted for reference.,request_with_question,P1,ANSWER,F637,project_code,F637,1,0,50
ep-00001,emp-018,ep-00001-m-0075,ep-00001-th-031,165.593,Re: Decision recommendation,Follow-up for project U250. Which option should we choose and why? Please recommend a path with 1-2 key tradeoffs. Please reply this week. Thanks.,request_with_question,P1,ANSWER,U250,none,,0,0,50
ep-00001,emp-018,ep-00001-m-0076,ep-00001-th-036,166.538,Re: Status check,"Follow-up on project L454. Question: what is the current status, and what is the next step? Thanks.",information_request,P1,REQUEST_INFO,L454,none,,0,0,50
ep-00001,emp-018,ep-00001-m-0077,ep-00001-th-036,169.49,Re: Status check,"Follow-up on project L454. Question: what is the current status, and what is the next step? Best.",information_request,P1,REQUEST_INFO,L454,none,,0,0,50
ep-00001,emp-018,ep-00001-m-0078,ep-00001-th-032,172.658,Re: Schedule change,FYI update on project X186. FYI: timeline shifted; we will adjust and confirm the new plan. Looping you in for visibility.,informational_update,P2,ACK,X186,none,,0,0,50
ep-00001,emp-018,ep-00001-m-0079,ep-00001-th-032,174.99,Re: Schedule change,FYI update on project X186. FYI: timeline shifted; we will adjust and confirm the new plan. Looping you in for visibility.,informational_update,P2,ACK,X186,none,,0,0,50
ep-00001,emp-018,ep-00001-m-0080,ep-00001-th-025,175.432,Re: Heads up,FYI update on project X301. FYI: there is a minor change; no action needed from you right now. Best.,informational_update,P2,ACK,X301,none,,0,0,50
ep-00001,emp-018,ep-00001-m-0081,ep-00001-th-025,177.465,Re: Heads up,FYI update on project X301. FYI: there is a minor change; no action needed from you right now. Best.,informational_update,P2,ACK,X301,none,,0,0,50
ep-00001,emp-018,ep-00001-m-0082,ep-00001-th-010,177.607,Re: FYI update,FYI update on project X700. FYI: we made progress and will follow up with a fuller update later. Looping you in for visibility.,informational_update,P2,ACK,X700,none,,0,0,50
ep-00001,emp-018,ep-00001-m-0083,ep-00001-th-010,178.211,Re: FYI update,FYI update on project X700. FYI: we made progress and will follow up with a fuller update later. Regards.,informational_update,P2,ACK,X700,none,,0,0,50
ep-00001,emp-018,ep-00001-m-0084,ep-00001-th-010,183.119,Re: FYI update,FYI update on project X700. FYI: we made progress and will follow up with a fuller update later. Sharing in case useful.,informational_update,P2,ACK,X700,none,,0,0,50
ep-00001,emp-018,ep-00001-m-0085,ep-00001-th-010,183.145,Re: FYI update,FYI update on project X700. FYI: we made progress and will follow up with a fuller update later. Looping you in for visibility.,informational_update,P2,ACK,X700,none,,0,0,50
ep-00001,emp-018,ep-00001-m-0086,ep-00001-th-010,183.839,Re: FYI update,FYI update on project X700. FYI: we made progress and will follow up with a fuller update later. Best.,informational_update,P2,ACK,X700,none,,0,0,50
ep-00001,emp-018,ep-00001-m-0087,ep-00001-th-008,188.622,Re: Heads up,FYI update on project I700. FYI: there is a minor change; no action needed from you right now. Thanks.,informational_update,P2,ACK,I700,none,,0,0,50
ep-00001,emp-018,ep-00001-m-0088,ep-00001-th-006,196.25,Re: Review and respond,Follow-up for project P557. Please review the latest draft and reply with any edits or approval to proceed. Please take action this week. Looping you in for visibility.,direct_request,P1,ANSWER,P557,none,,0,0,50
ep-00001,emp-018,ep-00001-m-0089,ep-00001-th-006,196.799,Re: Review and respond,Follow-up for project P557. Please review the latest draft and reply with any edits or approval to proceed. Please take action this week. Regards.,direct_request,P1,ANSWER,P557,none,,0,0,50
ep-00001,emp-018,ep-00001-m-0090,ep-00001-th-009,197.424,Re: Heads up,FYI update on project I823. FYI: there is a minor change; no action needed from you right now. Regards.,informational_update,P2,ACK,I823,none,,0,0,50
ep-00001,emp-018,ep-00001-m-0091,ep-00001-th-009,198.19,Re: Heads up,FYI update on project I823. FYI: there is a minor change; no action needed from you right now. Regards.,informational_update,P2,ACK,I823,none,,0,0,50
ep-00001,emp-018,ep-00001-m-0092,ep-00001-th-003,200.371,Re: Notes for reference,Sharing for project B988. Sharing notes and context for reference. No response needed unless questions. Sharing in case useful.,document_delivery,P2,ACK,B988,none,,0,0,50
ep-00001,emp-018,ep-00001-m-0093,ep-00001-th-032,211.705,Re: Schedule change,FYI update on project X186. FYI: timeline shifted; we will adjust and confirm the new plan. Sharing in case useful.,informational_update,P2,ACK,X186,none,,0,0,50
ep-00001,emp-018,ep-00001-m-0094,ep-00001-th-026,213.251,Re: Send requested data,Follow-up for project E480. Please send the requested numbers (or point me to where they live) so I can finish the update. Please take action this week. Looping you in for visibility.,direct_request,P1,ANSWER,E480,none,,0,0,50
ep-00001,emp-018,ep-00001-m-0095,ep-00001-th-025,215.545,Re: Heads up,FYI update on project X301. FYI: there is a minor change; no action needed from you right now. Best.,informational_update,P2,ACK,X301,none,,0,0,50
ep-00001,emp-018,ep-00001-m-0096,ep-00001-th-050,217.722,Re: FYI update,FYI update on project X189. FYI: we made progress and will follow up with a fuller update later. Thanks.,informational_update,P2,ACK,X189,none,,0,0,50
ep-00001,emp-018,ep-00001-m-0097,ep-00001-th-039,224.171,Re: Draft attached,Sharing for project E245. Sharing the latest draft for reference. No action required yet unless you spot an issue. Sharing in case useful.,document_delivery,P2,ACK,E245,none,,0,0,50
ep-00001,emp-018,ep-00001-m-0098,ep-00001-th-039,225.019,Re: Draft attached,Sharing for project E245. Sharing the latest draft for reference. No action required yet unless you spot an issue. Thanks.,document_delivery,P2,ACK,E245,none,,0,0,50
ep-00001,emp-018,ep-00001-m-0099,ep-00001-th-021,225.11,Re: Status check,"Follow-up on project I508. Question: what is the current status, and what is the next step? Best.",information_request,P1,REQUEST_INFO,I508,none,,0,0,50
ep-00001,emp-018,ep-00001-m-0100,ep-00001-th-021,225.872,Re: Status check,"Follow-up on project I508. Question: what is the current status, and what is the next step? Best.",information_request,P1,REQUEST_INFO,I508,none,,0,0,50
ep-00001,emp-018,ep-00001-m-0101,ep-00001-th-034,226.699,Re: FYI update,FYI update on project I686. FYI: we made progress and will follow up with a fuller update later. Regards.,informational_update,P2,ACK,I686,none,,0,0,50
ep-00001,emp-018,ep-00001-m-0102,ep-00001-th-034,227.672,Re: FYI update,FYI update on project I686. FYI: we made progress and will follow up with a fuller update later. Sharing in case useful.,informational_update,P2,ACK,I686,none,,0,0,50
ep-00001,emp-018,ep-00001-m-0103,ep-00001-th-046,228.295,Re: FYI update,FYI update on project L607. FYI: we made progress and will follow up with a fuller update later. Best.,informational_update,P2,ACK,L607,none,,0,0,50
ep-00001,emp-018,ep-00001-m-0104,ep-00001-th-046,229.474,Re: FYI update,FYI update on project L607. FYI: we made progress and will follow up with a fuller update later. Regards.,informational_update,P2,ACK,L607,none,,0,0,50
ep-00001,emp-018,ep-00001-m-0105,ep-00001-th-046,231.691,Re: FYI update,FYI update on project L607. FYI: we made progress and will follow up with a fuller update later. Looping you in for visibility.,informational_update,P2,ACK,L607,none,,0,0,50
ep-00001,emp-018,ep-00001-m-0106,ep-00001-th-039,231.709,Re: Draft attached,Sharing for project E245. Sharing the latest draft for reference. No action required yet unless you spot an issue. Sharing in case useful.,document_delivery,P2,ACK,E245,none,,0,0,50
ep-00001,emp-018,ep-00001-m-0107,ep-00001-th-011,233.406,Re: Approval needed,Quick follow-up on the prior thread. Need your approval on the revised plan so we can proceed without slipping the due date. Please handle this this week. Deadline is tight; treat as soon. Sharing in case useful.,deadline_request,P0,ANSWER,H352,project_code,H352,1,0,50
ep-00001,emp-018,ep-00001-m-0108,ep-00001-th-011,236.096,Re: Approval needed,Quick follow-up on the prior thread. Need your approval on the revised plan so we can proceed without slipping the due date. Please handle this this week. Deadline is tight; treat as soon. Thanks.,deadline_request,P0,ANSWER,H352,project_code,H352,1,0,50
ep-00001,emp-018,ep-00001-m-0109,ep-00001-th-011,237.823,Re: Approval needed,Quick follow-up on the prior thread. Need your approval on the revised plan so we can proceed without slipping the due date. Please handle this this week. Deadline is tight; treat as soon. Regards.,deadline_request,P0,ANSWER,H352,project_code,H352,1,0,50
ep-00001,emp-018,ep-00001-m-0110,ep-00001-th-010,241.764,Re: FYI update,FYI update on project X700. FYI: we made progress and will follow up with a fuller update later. Looping you in for visibility.,informational_update,P2,ACK,X700,none,,0,0,50
ep-00001,emp-018,ep-00001-m-0111,ep-00001-th-010,244.25,Re: FYI update,FYI update on project X700. FYI: we made progress and will follow up with a fuller update later. Looping you in for visibility.,informational_update,P2,ACK,X700,none,,0,0,50
ep-00001,emp-018,ep-00001-m-0112,ep-00001-th-010,244.525,Re: FYI update,FYI update on project X700. FYI: we made progress and will follow up with a fuller update later. Best.,informational_update,P2,ACK,X700,none,,0,0,50
ep-00001,emp-018,ep-00001-m-0113,ep-00001-th-010,249.704,Re: FYI update,FYI update on project X700. FYI: we made progress and will follow up with a fuller update later. Best.,informational_update,P2,ACK,X700,none,,0,0,50
ep-00001,emp-018,ep-00001-m-0114,ep-00001-th-032,252.429,Re: Schedule change,FYI update on project X186. FYI: timeline shifted; we will adjust and confirm the new plan. Regards.,informational_update,P2,ACK,X186,none,,0,0,50
ep-00001,emp-018,ep-00001-m-0115,ep-00001-th-032,252.957,Re: Schedule change,FYI update on project X186. FYI: timeline shifted; we will adjust and confirm the new plan. Thanks.,informational_update,P2,ACK,X186,none,,0,0,50
ep-00001,emp-018,ep-00001-m-0116,ep-00001-th-048,253.491,Re: Schedule change,FYI update on project C522. FYI: timeline shifted; we will adjust and confirm the new plan. Noted for reference.,informational_update,P2,ACK,C522,none,,0,0,50
ep-00001,emp-018,ep-00001-m-0117,ep-00001-th-020,255.403,Re: FYI update,FYI update on project R833. FYI: we made progress and will follow up with a fuller update later. Thanks.,informational_update,P2,ACK,R833,none,,0,0,50
ep-00001,emp-018,ep-00001-m-0118,ep-00001-th-020,261.381,Re: FYI update,FYI update on project R833. FYI: we made progress and will follow up with a fuller update later. Regards.,informational_update,P2,ACK,R833,none,,0,0,50
ep-00001,emp-018,ep-00001-m-0119,ep-00001-th-027,261.571,Re: Schedule change,FYI update on project Q101. FYI: timeline shifted; we will adjust and confirm the new plan. Looping you in for visibility.,informational_update,P2,ACK,Q101,none,,0,0,50
ep-00001,emp-018,ep-00001-m-0120,ep-00001-th-006,263.592,Re: Review and respond,Follow-up for project P557. Please review the latest draft and reply with any edits or approval to proceed. Please take action this week. Looping you in for visibility.,direct_request,P1,ANSWER,P557,none,,0,0,50
ep-00001,emp-018,ep-00001-m-0121,ep-00001-th-003,268.278,Re: Notes for reference,Sharing for project B988. Sharing notes and context for reference. No response needed unless questions. Looping you in for visibility.,document_delivery,P2,ACK,B988,none,,0,0,50
ep-00001,emp-018,ep-00001-m-0122,ep-00001-th-003,269.775,Re: Notes for reference,Sharing for project B988. Sharing notes and context for reference. No response needed unless questions. Sharing in case useful.,document_delivery,P2,ACK,B988,none,,0,0,50
ep-00001,emp-018,ep-00001-m-0123,ep-00001-th-012,273.064,Re: Quick action needed,Follow-up for project T956. Please take the requested action and confirm once done (or tell me what is blocked). Please take action this week. Sharing in case useful.,direct_request,P1,ANSWER,T956,none,,0,0,50
ep-00001,emp-018,ep-00001-m-0124,ep-00001-th-020,273.471,Re: FYI update,FYI update on project R833. FYI: we made progress and will follow up with a fuller update later. Regards.,informational_update,P2,ACK,R833,none,,0,0,50
ep-00001,emp-018,ep-00001-m-0125,ep-00001-th-034,277.15,Re: FYI update,FYI update on project I686. FYI: we made progress and will follow up with a fuller update later. Thanks.,informational_update,P2,ACK,I686,none,,0,0,50
ep-00001,emp-018,ep-00001-m-0126,ep-00001-th-034,278.17,Re: FYI update,FYI update on project I686. FYI: we made progress and will follow up with a fuller update later. Looping you in for visibility.,informational_update,P2,ACK,I686,none,,0,0,50
ep-00001,emp-018,ep-00001-m-0127,ep-00001-th-012,296.445,Re: Quick action needed,Quick follow-up. Please take the requested action and confirm once done (or tell me what is blocked). Please take action this week and confirm once done. Thanks.,direct_request,P1,ANSWER,T956,project_code,T956,1,0,50
ep-00001,emp-018,ep-00001-m-0128,ep-00001-th-031,298.982,Re: Decision recommendation,Follow-up for project U250. Which option should we choose and why? Please recommend a path with 1-2 key tradeoffs. Please reply this week. Best.,request_with_question,P1,ANSWER,U250,none,,0,0,50
ep-00001,emp-018,ep-00001-m-0129,ep-00001-th-011,303.678,[URGENT] Re: Approval needed,Follow-up for project H352. Need your approval on the revised plan so we can proceed without slipping the due date. Need action by 2001-11-21; please handle this week. Best.,deadline_request,P0,ANSWER,H352,none,,0,0,50
ep-00001,emp-018,ep-00001-m-0130,ep-00001-th-011,304.593,[URGENT] Re: Approval needed,Follow-up for project H352. Need your approval on the revised plan so we can proceed without slipping the due date. Need action by 2001-11-21; please handle this week. Best.,deadline_request,P0,ANSWER,H352,none,,0,0,50
ep-00001,emp-018,ep-00001-m-0131,ep-00001-th-011,305.343,Re: Approval needed,Quick follow-up on the prior thread. Need your approval on the revised plan so we can proceed without slipping the due date. Please handle this this week. Deadline is tight; treat as soon. Regards.,deadline_request,P0,ANSWER,H352,project_code,H352,1,0,50
ep-00001,emp-018,ep-00001-m-0132,ep-00001-th-044,305.91,Re: Status check,"Follow-up on project J537. Question: what is the current status, and what is the next step? Thanks.",information_request,P1,REQUEST_INFO,J537,none,,0,0,50
ep-00001,emp-018,ep-00001-m-0133,ep-00001-th-037,307.17,Re: Schedule change,FYI update on project N584. FYI: timeline shifted; we will adjust and confirm the new plan. Sharing in case useful.,informational_update,P2,ACK,N584,none,,0,0,50
ep-00001,emp-018,ep-00001-m-0134,ep-00001-th-040,307.182,Re: Approval needed,Quick follow-up on the prior thread. Need your approval on the revised plan so we can proceed without slipping the due date. Please handle this this week. Deadline is tight; treat as soon. Regards.,deadline_request,P0,ANSWER,W223,project_code,W223,1,0,50
ep-00001,emp-018,ep-00001-m-0135,ep-00001-th-006,308.462,Re: Review and respond,Follow-up for project P557. Please review the latest draft and reply with any edits or approval to proceed. Please take action this week. Noted for reference.,direct_request,P1,ANSWER,P557,none,,0,0,50
ep-00001,emp-018,ep-00001-m-0136,ep-00001-th-006,310.119,Re: Review and respond,Quick follow-up. Please review the latest draft and reply with any edits or approval to proceed. Please take action this week and confirm once done. Thanks.,direct_request,P1,ANSWER,P557,project_code,P557,1,0,50
ep-00001,emp-018,ep-00001-m-0137,ep-00001-th-006,310.855,Re: Review and respond,Follow-up for project P557. Please review the latest draft and reply with any edits or approval to proceed. Please take action this week. Noted for reference.,direct_request,P1,ANSWER,P557,none,,0,0,50
ep-00001,emp-018,ep-00001-m-0138,ep-00001-th-034,311.118,Re: FYI update,FYI update on project I686. FYI: we made progress and will follow up with a fuller update later. Sharing in case useful.,informational_update,P2,ACK,I686,none,,0,0,50
ep-00001,emp-018,ep-00001-m-0139,ep-00001-th-034,311.238,Re: FYI update,FYI update on project I686. FYI: we made progress and will follow up with a fuller update later. Regards.,informational_update,P2,ACK,I686,none,,0,0,50
ep-00001,emp-018,ep-00001-m-0140,ep-00001-th-034,311.365,Re: FYI update,FYI update on project I686. FYI: we made progress and will follow up with a fuller update later. Thanks.,informational_update,P2,ACK,I686,none,,0,0,50
ep-00001,emp-018,ep-00001-m-0141,ep-00001-th-005,313.011,Re: Review and respond,Follow-up for project J760. Please review the latest draft and reply with any edits or approval to proceed. Please take action this week. Looping you in for visibility.,direct_request,P1,ANSWER,J760,none,,0,0,50
ep-00001,emp-018,ep-00001-m-0142,ep-00001-th-047,313.879,Re: Decision recommendation,Follow-up for project F637. Which option should we choose and why? Please recommend a path with 1-2 key tradeoffs. Please reply this week. Looping you in for visibility.,request_with_question,P1,ANSWER,F637,none,,0,0,50
ep-00001,emp-018,ep-00001-m-0143,ep-00001-th-047,315.624,Re: Decision recommendation,Quick follow-up. Which option should we choose and why? Please recommend a path with 1-2 key tradeoffs. Can you share your recommendation this week? Best.,request_with_question,P1,ANSWER,F637,project_code,F637,1,0,50
ep-00001,emp-018,ep-00001-m-0144,ep-00001-th-040,315.838,[URGENT] Re: Approval needed,Follow-up for project W223. Need your approval on the revised plan so we can proceed without slipping the due date. Need action by 2001-03-13; please handle this week. Looping you in for visibility.,deadline_request,P0,ANSWER,W223,none,,0,0,50
ep-00001,emp-018,ep-00001-m-0145,ep-00001-th-040,323.122,Re: Approval needed,Quick follow-up on the prior thread. Need your approval on the revised plan so we can proceed without slipping the due date. Please handle this this week. Deadline is tight; treat as soon. Regards.,deadline_request,P0,ANSWER,W223,project_code,W223,1,0,50
