episode_id,employee_id,message_id,thread_id,arrival_min,subject,body,archetype,gold_priority,gold_reply_type,gold_project_code,gold_required_key,gold_required_value,needs_memory,is_anchor_message,n_threads
ep-00001,emp-020,ep-00001-m-0024,ep-00001-th-025,49.271,Heads up | M952,Thread anchor. Project M952. Owner Alex Brown. Due 2001-11-23. FYI: there is a minor change; no action needed from you right now. Sharing in case useful.,informational_update,P2,ACK,M952,none,,0,1,105
ep-00001,emp-020,ep-00001-m-0025,ep-00001-th-026,49.842,[URGENT] Contract signature | Z393,Thread anchor. Project Z393. Owner Morgan Brown. Due 2001-06-09. Need sign-off on the final contract terms so we can execute before the deadline. Need action by 2001-06-09. This is urgent. Regards.,deadline_request,P0,ANSWER,Z393,none,,0,1,105
ep-00001,emp-020,ep-00001-m-0026,ep-00001-th-027,53.842,Heads up | U625,Thread anchor. Project U625. Owner Morgan Patel. Due 2001-08-09. FYI: there is a minor change; no action needed from you right now. Noted for reference.,informational_update,P2,ACK,U625,none,,0,1,105
ep-00001,emp-020,ep-00001-m-0027,ep-00001-th-028,54.152,[URGENT] Blocking incident | C817,Thread anchor. Project C817. Owner Cameron Lee. Due 2001-08-17. A blocking issue is preventing progress; need a go/no-go decision on the fallback option. Need action by 2001-08-17. This is urgent. Noted for reference.,deadline_request,P0,ANSWER,C817,none,,0,1,105
ep-00001,emp-020,ep-00001-m-0028,ep-00001-th-029,54.901,[URGENT] Contract signature | U669,Thread anchor. Project U669. Owner Taylor Khan. Due 2001-10-27. Need sign-off on the final contract terms so we can execute before the deadline. Need action by 2001-10-27. This is urgent. Best.,deadline_request,P0,ANSWER,U669,none,,0,1,105
ep-00001,emp-020,ep-00001-m-0029,ep-00001-th-030,55.181,Review and respond | I971,Thread anchor. Project I971. Owner Casey Garcia. Due 2001-06-09. Please review the latest draft and reply with any edits or approval to proceed. Please handle this this week. Best.,direct_request,P1,ANSWER,I971,none,,0,1,105
ep-00001,emp-020,ep-00001-m-0030,ep-00001-th-031,55.748,FYI update | J388,Thread anchor. Project J388. Owner Avery Garcia. Due 2001-01-11. FYI: we made progress and will follow up with a fuller update later. Sharing in case useful.,informational_update,P2,ACK,J388,none,,0,1,105
ep-00001,emp-020,ep-00001-m-0031,ep-00001-th-032,58.315,Quick action needed | E550,Thread anchor. Project E550. Owner Riley Khan. Due 2001-05-25. Please take the requested action and confirm once done (or tell me what is blocked). Please handle this this week. Regards.,direct_request,P1,ANSWER,E550,none,,0,1,105
ep-00001,emp-020,ep-00001-m-0032,ep-00001-th-033,58.827,Decision recommendation | T779,Thread anchor. Project T779. Owner Casey Kim. Due 2001-07-24. Which option should we choose and why? Please recommend a path with 1-2 key tradeoffs. Please take a look and reply with your recommendation. Looping you in for visibility.,request_with_question,P1,ANSWER,T779,none,,0,1,105
ep-00001,emp-020,ep-00001-m-0033,ep-00001-th-034,61.053,[URGENT] Contract signature | P194,Thread anchor. Project P194. Owner Jamie Khan. Due 2001-01-19. Need sign-off on the final contract terms so we can execute before the deadline. Need action by 2001-01-19. This is soon. Looping you in for visibility.,deadline_request,P0,ANSWER,P194,none,,0,1,105
ep-00001,emp-020,ep-00001-m-0034,ep-00001-th-035,64.704,Send requested data | X620,Thread anchor. Project X620. Owner Avery Lee. Due 2001-08-02. Please send the requested numbers (or point me to where they live) so I can finish the update. Please handle this this week. Regards.,direct_request,P1,ANSWER,X620,none,,0,1,105
ep-00001,emp-020,ep-00001-m-0035,ep-00001-th-036,65.984,[URGENT] Contract signature | O174,Thread anchor. Project O174. Owner Alex Garcia. Due 2001-09-05. Need sign-off on the final contract terms so we can execute before the deadline. Need action by 2001-09-05. This is urgent. Best.,deadline_request,P0,ANSWER,O174,none,,0,1,105
ep-00001,emp-020,ep-00001-m-0036,ep-00001-th-037,70.014,Scope tradeoff | L104,"Thread anchor. Project L104. Owner Casey Miller. Due 2001-12-10. If we need to cut scope, what would you remove first? Please recommend a minimal viable plan. Please take a look and reply with your recommendation. Looping you in for visibility.",request_with_question,P1,ANSWER,L104,none,,0,1,105
ep-00001,emp-020,ep-00001-m-0037,ep-00001-th-038,71.67,Status check | J864,"Thread anchor. Project J864. Owner Casey Lee. Due 2001-04-19. Question: what is the current status, and what is the next step? Regards.",information_request,P1,REQUEST_INFO,J864,none,,0,1,105
ep-00001,emp-020,ep-00001-m-0038,ep-00001-th-039,73.89,Notes for reference | D546,Thread anchor. Project D546. Owner Sam Brown. Due 2001-03-28. Sharing notes and context for reference. No response needed unless questions. Regards.,document_delivery,P2,ACK,D546,none,,0,1,105
ep-00001,emp-020,ep-00001-m-0039,ep-00001-th-040,83.557,[URGENT] Contract signature | W865,Thread anchor. Project W865. Owner Jordan Khan. Due 2001-08-27. Need sign-off on the final contract terms so we can execute before the deadline. Need action by 2001-08-27. This is urgent. Thanks.,deadline_request,P0,ANSWER,W865,none,,0,1,105
ep-00001,emp-020,ep-00001-m-0040,ep-00001-th-041,85.276,Notes for reference | K829,Thread anchor. Project K829. Owner Casey Chen. Due 2001-03-16. Sharing notes and context for reference. No response needed unless questions. Thanks.,document_delivery,P2,ACK,K829,none,,0,1,105
ep-00001,emp-020,ep-00001-m-0041,ep-00001-th-042,85.417,Schedule change | P918,Thread anchor. Project P918. Owner Morgan Khan. Due 2001-05-04. FYI: timeline shifted; we will adjust and confirm the new plan. Looping you in for visibility.,informational_update,P2,ACK,P918,none,,0,1,105
ep-00001,emp-020,ep-00001-m-0042,ep-00001-th-043,85.537,[URGENT] Board deck numbers | W814,Thread anchor. Project W814. Owner Sam Clark. Due 2001-01-08. Please confirm the final numbers for the deck (key metrics + narrative) before distribution. Need action by 2001-01-08. This is urgent. Regards.,deadline_request,P0,ANSWER,W814,none,,0,1,105
ep-00001,emp-020,ep-00001-m-0043,ep-00001-th-044,85.664,Heads up | W945,Thread anchor. Project W945. Owner Casey Brown. Due 2001-06-13. FYI: there is a minor change; no action needed from you right now. Thanks.,informational_update,P2,ACK,W945,none,,0,1,105
ep-00001,emp-020,ep-00001-m-0044,ep-00001-th-045,87.531,Schedule change | Q700,Thread anchor. Project Q700. Owner Jordan Garcia. Due 2001-10-18. FYI: timeline shifted; we will adjust and confirm the new plan. Thanks.,informational_update,P2,ACK,Q700,none,,0,1,105
ep-00001,emp-020,ep-00001-m-0045,ep-00001-th-046,89.176,FYI update | M963,Thread anchor. Project M963. Owner Casey Khan. Due 2001-03-13. FYI: we made progress and will follow up with a fuller update later. Thanks.,informational_update,P2,ACK,M963,none,,0,1,105
ep-00001,emp-020,ep-00001-m-0046,ep-00001-th-047,90.94,[URGENT] Approval needed | M409,Thread anchor. Project M409. Owner Jordan Lee. Due 2001-07-27. Need your approval on the revised plan so we can proceed without slipping the due date. Need action by 2001-07-27. This is soon. Noted for reference.,deadline_request,P0,ANSWER,M409,none,,0,1,105
ep-00001,emp-020,ep-00001-m-0047,ep-00001-th-048,91.809,Send requested data | V320,Thread anchor. Project V320. Owner Alex Brown. Due 2001-08-28. Please send the requested numbers (or point me to where they live) so I can finish the update. Please handle this this week. Best.,direct_request,P1,ANSWER,V320,none,,0,1,105
ep-00001,emp-020,ep-00001-m-0048,ep-00001-th-049,92.341,[URGENT] Blocking incident | J485,Thread anchor. Project J485. Owner Jordan Chen. Due 2001-05-02. A blocking issue is preventing progress; need a go/no-go decision on the fallback option. Need action by 2001-05-02. This is soon. Best.,deadline_request,P0,ANSWER,J485,none,,0,1,105
ep-00001,emp-020,ep-00001-m-0049,ep-00001-th-050,94.086,Decision recommendation | Z693,Thread anchor. Project Z693. Owner Alex Kim. Due 2001-09-16. Which option should we choose and why? Please recommend a path with 1-2 key tradeoffs. Please take a look and reply with your recommendation. Looping you in for visibility.,request_with_question,P1,ANSWER,Z693,none,,0,1,105
ep-00001,emp-020,ep-00001-m-0050,ep-00001-th-051,96.049,FYI update | K140,Thread anchor. Project K140. Owner Taylor Khan. Due 2001-10-24. FYI: we made progress and will follow up with a fuller update later. Regards.,informational_update,P2,ACK,K140,none,,0,1,105
ep-00001,emp-020,ep-00001-m-0051,ep-00001-th-052,96.263,Risk assessment | B104,Thread anchor. Project B104. Owner Cameron Khan. Due 2001-02-21. Can you assess the main risks and propose mitigations before we commit? Please take a look and reply with your recommendation. Sharing in case useful.,request_with_question,P1,ANSWER,B104,none,,0,1,105
ep-00001,emp-020,ep-00001-m-0052,ep-00001-th-053,99.16,FYI update | W610,Thread anchor. Project W610. Owner Riley Garcia. Due 2001-10-13. FYI: we made progress and will follow up with a fuller update later. Looping you in for visibility.,informational_update,P2,ACK,W610,none,,0,1,105
ep-00001,emp-020,ep-00001-m-0053,ep-00001-th-054,102.645,Draft attached | Z359,Thread anchor. Project Z359. Owner Taylor Miller. Due 2001-03-15. Sharing the latest draft for reference. No action required yet unless you spot an issue. Best.,document_delivery,P2,ACK,Z359,none,,0,1,105
ep-00001,emp-020,ep-00001-m-0054,ep-00001-th-055,105.658,Status check | F184,"Thread anchor. Project F184. Owner Jamie Clark. Due 2001-02-20. Question: what is the current status, and what is the next step? Looping you in for visibility.",information_request,P1,REQUEST_INFO,F184,none,,0,1,105
ep-00001,emp-020,ep-00001-m-0055,ep-00001-th-056,107.379,Status check | Z656,"Thread anchor. Project Z656. Owner Cameron Garcia. Due 2001-12-18. Question: what is the current status, and what is the next step? Best.",information_request,P1,REQUEST_INFO,Z656,none,,0,1,105
ep-00001,emp-020,ep-00001-m-0056,ep-00001-th-057,107.683,Draft attached | H590,Thread anchor. Project H590. Owner Taylor Brown. Due 2001-12-26. Sharing the latest draft for reference. No action required yet unless you spot an issue. Noted for reference.,document_delivery,P2,ACK,H590,none,,0,1,105
ep-00001,emp-020,ep-00001-m-0057,ep-00001-th-058,108.234,[URGENT] Blocking incident | S787,Thread anchor. Project S787. Owner Morgan Chen. Due 2001-06-25. A blocking issue is preventing progress; need a go/no-go decision on the fallback option. Need action by 2001-06-25. This is urgent. Noted for reference.,deadline_request,P0,ANSWER,S787,none,,0,1,105
ep-00001,emp-020,ep-00001-m-0058,ep-00001-th-059,108.43,[URGENT] Approval needed | C180,Thread anchor. Project C180. Owner Riley Lee. Due 2001-07-22. Need your approval on the revised plan so we can proceed without slipping the due date. Need action by 2001-07-22. This is urgent. Looping you in for visibility.,deadline_request,P0,ANSWER,C180,none,,0,1,105
ep-00001,emp-020,ep-00001-m-0059,ep-00001-th-060,114.793,Draft attached | Y177,Thread anchor. Project Y177. Owner Alex Garcia. Due 2001-02-25. Sharing the latest draft for reference. No action required yet unless you spot an issue. Regards.,document_delivery,P2,ACK,Y177,none,,0,1,105
ep-00001,emp-020,ep-00001-m-0060,ep-00001-th-061,122.06,Draft attached | V296,Thread anchor. Project V296. Owner Taylor Brown. Due 2001-08-27. Sharing the latest draft for reference. No action required yet unless you spot an issue. Best.,document_delivery,P2,ACK,V296,none,,0,1,105
ep-00001,emp-020,ep-00001-m-0061,ep-00001-th-062,124.796,FYI update | G606,Thread anchor. Project G606. Owner Alex Garcia. Due 2001-02-27. FYI: we made progress and will follow up with a fuller update later. Thanks.,informational_update,P2,ACK,G606,none,,0,1,105
ep-00001,emp-020,ep-00001-m-0062,ep-00001-th-063,129.103,Send requested data | D611,Thread anchor. Project D611. Owner Taylor Khan. Due 2001-04-16. Please send the requested numbers (or point me to where they live) so I can finish the update. Please handle this this week. Looping you in for visibility.,direct_request,P1,ANSWER,D611,none,,0,1,105
ep-00001,emp-020,ep-00001-m-0063,ep-00001-th-064,131.303,Scope tradeoff | F556,"Thread anchor. Project F556. Owner Cameron Clark. Due 2001-08-19. If we need to cut scope, what would you remove first? Please recommend a minimal viable plan. Please take a look and reply with your recommendation. Sharing in case useful.",request_with_question,P1,ANSWER,F556,none,,0,1,105
ep-00001,emp-020,ep-00001-m-0064,ep-00001-th-065,131.556,[URGENT] Board deck numbers | D412,Thread anchor. Project D412. Owner Jordan Lee. Due 2001-06-07. Please confirm the final numbers for the deck (key metrics + narrative) before distribution. Need action by 2001-06-07. This is urgent. Best.,deadline_request,P0,ANSWER,D412,none,,0,1,105
ep-00001,emp-020,ep-00001-m-0065,ep-00001-th-066,145.886,[URGENT] Approval needed | Y392,Thread anchor. Project Y392. Owner Riley Patel. Due 2001-07-12. Need your approval on the revised plan so we can proceed without slipping the due date. Need action by 2001-07-12. This is soon. Looping you in for visibility.,deadline_request,P0,ANSWER,Y392,none,,0,1,105
ep-00001,emp-020,ep-00001-m-0066,ep-00001-th-067,148.014,Send requested data | E704,Thread anchor. Project E704. Owner Jordan Chen. Due 2001-10-07. Please send the requested numbers (or point me to where they live) so I can finish the update. Please handle this this week. Best.,direct_request,P1,ANSWER,E704,none,,0,1,105
ep-00001,emp-020,ep-00001-m-0067,ep-00001-th-068,148.436,[URGENT] Approval needed | E742,Thread anchor. Project E742. Owner Avery Miller. Due 2001-03-24. Need your approval on the revised plan so we can proceed without slipping the due date. Need action by 2001-03-24. This is urgent. Noted for reference.,deadline_request,P0,ANSWER,E742,none,,0,1,105
ep-00001,emp-020,ep-00001-m-0068,ep-00001-th-069,148.799,[URGENT] Board deck numbers | A556,Thread anchor. Project A556. Owner Avery Chen. Due 2001-04-28. Please confirm the final numbers for the deck (key metrics + narrative) before distribution. Need action by 2001-04-28. This is urgent. Best.,deadline_request,P0,ANSWER,A556,none,,0,1,105
ep-00001,emp-020,ep-00001-m-0069,ep-00001-th-070,148.973,Quick action needed | M974,Thread anchor. Project M974. Owner Alex Miller. Due 2001-08-07. Please take the requested action and confirm once done (or tell me what is blocked). Please handle this this week. Best.,direct_request,P1,ANSWER,M974,none,,0,1,105
ep-00001,emp-020,ep-00001-m-0070,ep-00001-th-071,149.46,Decision recommendation | P145,Thread anchor. Project P145. Owner Casey Khan. Due 2001-01-14. Which option should we choose and why? Please recommend a path with 1-2 key tradeoffs. Please take a look and reply with your recommendation. Looping you in for visibility.,request_with_question,P1,ANSWER,P145,none,,0,1,105
ep-00001,emp-020,ep-00001-m-0071,ep-00001-th-072,151.954,Owner clarification | M744,"Thread anchor. Project M744. Owner Alex Clark. Due 2001-10-21. Question: who owns the next action here, and what is the expected timeline? Sharing in case useful.",information_request,P1,REQUEST_INFO,M744,none,,0,1,105
ep-00001,emp-020,ep-00001-m-0072,ep-00001-th-073,154.43,Quick action needed | X484,Thread anchor. Project X484. Owner Morgan Shah. Due 2001-03-24. Please take the requested action and confirm once done (or tell me what is blocked). Please handle this this week. Regards.,direct_request,P1,ANSWER,X484,none,,0,1,105
ep-00001,emp-020,ep-00001-m-0073,ep-00001-th-074,155.314,[URGENT] Contract signature | J491,Thread anchor. Project J491. Owner Jamie Miller. Due 2001-09-27. Need sign-off on the final contract terms so we can execute before the deadline. Need action by 2001-09-27. This is urgent. Regards.,deadline_request,P0,ANSWER,J491,none,,0,1,105
ep-00001,emp-020,ep-00001-m-0074,ep-00001-th-075,156.87,[URGENT] Board deck numbers | Q830,Thread anchor. Project Q830. Owner Taylor Brown. Due 2001-01-21. Please confirm the final numbers for the deck (key metrics + narrative) before distribution. Need action by 2001-01-21. This is soon. Looping you in for visibility.,deadline_request,P0,ANSWER,Q830,none,,0,1,105
ep-00001,emp-020,ep-00001-m-0075,ep-00001-th-076,158.798,Owner clarification | F414,"Thread anchor. Project F414. Owner Jordan Garcia. Due 2001-03-11. Question: who owns the next action here, and what is the expected timeline? Best.",information_request,P1,REQUEST_INFO,F414,none,,0,1,105
ep-00001,emp-020,ep-00001-m-0076,ep-00001-th-077,159.519,Notes for reference | F904,Thread anchor. Project F904. Owner Riley Kim. Due 2001-07-04. Sharing notes and context for reference. No response needed unless questions. Sharing in case useful.,document_delivery,P2,ACK,F904,none,,0,1,105
ep-00001,emp-020,ep-00001-m-0077,ep-00001-th-078,163.67,Risk assessment | E354,Thread anchor. Project E354. Owner Jordan Garcia. Due 2001-04-10. Can you assess the main risks and propose mitigations before we commit? Please take a look and reply with your recommendation. Looping you in for visibility.,request_with_question,P1,ANSWER,E354,none,,0,1,105
ep-00001,emp-020,ep-00001-m-0078,ep-00001-th-079,167.634,[URGENT] Contract signature | S783,Thread anchor. Project S783. Owner Jordan Miller. Due 2001-11-05. Need sign-off on the final contract terms so we can execute before the deadline. Need action by 2001-11-05. This is urgent. Sharing in case useful.,deadline_request,P0,ANSWER,S783,none,,0,1,105
ep-00001,emp-020,ep-00001-m-0079,ep-00001-th-080,169.227,Quick action needed | M449,Thread anchor. Project M449. Owner Sam Kim. Due 2001-04-11. Please take the requested action and confirm once done (or tell me what is blocked). Please handle this this week. Best.,direct_request,P1,ANSWER,M449,none,,0,1,105
ep-00001,emp-020,ep-00001-m-0080,ep-00001-th-081,173.837,Owner clarification | V733,"Thread anchor. Project V733. Owner Jordan Lee. Due 2001-06-14. Question: who owns the next action here, and what is the expected timeline? Sharing in case useful.",information_request,P1,REQUEST_INFO,V733,none,,0,1,105
ep-00001,emp-020,ep-00001-m-0081,ep-00001-th-082,181.392,Heads up | T198,Thread anchor. Project T198. Owner Cameron Kim. Due 2001-06-13. FYI: there is a minor change; no action needed from you right now. Sharing in case useful.,informational_update,P2,ACK,T198,none,,0,1,105
ep-00001,emp-020,ep-00001-m-0082,ep-00001-th-083,182.813,[URGENT] Board deck numbers | I424,Thread anchor. Project I424. Owner Jordan Patel. Due 2001-03-14. Please confirm the final numbers for the deck (key metrics + narrative) before distribution. Need action by 2001-03-14. This is soon. Best.,deadline_request,P0,ANSWER,I424,none,,0,1,105
ep-00001,emp-020,ep-00001-m-0083,ep-00001-th-084,184.015,[URGENT] Approval needed | G257,Thread anchor. Project G257. Owner Taylor Patel. Due 2001-04-11. Need your approval on the revised plan so we can proceed without slipping the due date. Need action by 2001-04-11. This is urgent. Sharing in case useful.,deadline_request,P0,ANSWER,G257,none,,0,1,105
ep-00001,emp-020,ep-00001-m-0084,ep-00001-th-085,185.423,Risk assessment | W431,Thread anchor. Project W431. Owner Avery Kim. Due 2001-07-22. Can you assess the main risks and propose mitigations before we commit? Please take a look and reply with your recommendation. Regards.,request_with_question,P1,ANSWER,W431,none,,0,1,105
ep-00001,emp-020,ep-00001-m-0085,ep-00001-th-086,186.075,Send requested data | M664,Thread anchor. Project M664. Owner Jamie Lee. Due 2001-11-18. Please send the requested numbers (or point me to where they live) so I can finish the update. Please handle this this week. Noted for reference.,direct_request,P1,ANSWER,M664,none,,0,1,105
ep-00001,emp-020,ep-00001-m-0086,ep-00001-th-087,186.661,[URGENT] Contract signature | L899,Thread anchor. Project L899. Owner Cameron Khan. Due 2001-07-23. Need sign-off on the final contract terms so we can execute before the deadline. Need action by 2001-07-23. This is urgent. Noted for reference.,deadline_request,P0,ANSWER,L899,none,,0,1,105
ep-00001,emp-020,ep-00001-m-0087,ep-00001-th-088,186.856,Review and respond | C622,Thread anchor. Project C622. Owner Morgan Chen. Due 2001-06-14. Please review the latest draft and reply with any edits or approval to proceed. Please handle this this week. Noted for reference.,direct_request,P1,ANSWER,C622,none,,0,1,105
ep-00001,emp-020,ep-00001-m-0088,ep-00001-th-089,187.816,FYI update | T596,Thread anchor. Project T596. Owner Jamie Clark. Due 2001-12-04. FYI: we made progress and will follow up with a fuller update later. Thanks.,informational_update,P2,ACK,T596,none,,0,1,105
ep-00001,emp-020,ep-00001-m-0089,ep-00001-th-090,188.101,Scope tradeoff | U161,"Thread anchor. Project U161. Owner Cameron Miller. Due 2001-12-19. If we need to cut scope, what would you remove first? Please recommend a minimal viable plan. Please take a look and reply with your recommendation. Thanks.",request_with_question,P1,ANSWER,U161,none,,0,1,105
ep-00001,emp-020,ep-00001-m-0090,ep-00001-th-091,189.11,Review and respond | E382,Thread anchor. Project E382. Owner Jordan Chen. Due 2001-09-08. Please review the latest draft and reply with any edits or approval to proceed. Please handle this this week. Looping you in for visibility.,direct_request,P1,ANSWER,E382,none,,0,1,105
ep-00001,emp-020,ep-00001-m-0091,ep-00001-th-092,189.757,FYI update | Y488,Thread anchor. Project Y488. Owner Taylor Khan. Due 2001-07-18. FYI: we made progress and will follow up with a fuller update later. Sharing in case useful.,informational_update,P2,ACK,Y488,none,,0,1,105
ep-00001,emp-020,ep-00001-m-0092,ep-00001-th-093,189.828,[URGENT] Approval needed | F275,Thread anchor. Project F275. Owner Riley Lee. Due 2001-08-27. Need your approval on the revised plan so we can proceed without slipping the due date. Need action by 2001-08-27. This is soon. Regards.,deadline_request,P0,ANSWER,F275,none,,0,1,105
ep-00001,emp-020,ep-00001-m-0093,ep-00001-th-094,193.313,Heads up | V703,Thread anchor. Project V703. Owner Jordan Miller. Due 2001-03-07. FYI: there is a minor change; no action needed from you right now. Thanks.,informational_update,P2,ACK,V703,none,,0,1,105
ep-00001,emp-020,ep-00001-m-0094,ep-00001-th-095,193.533,Owner clarification | X921,"Thread anchor. Project X921. Owner Riley Patel. Due 2001-04-19. Question: who owns the next action here, and what is the expected timeline? Thanks.",information_request,P1,REQUEST_INFO,X921,none,,0,1,105
ep-00001,emp-020,ep-00001-m-0095,ep-00001-th-096,193.791,[URGENT] Blocking incident | G963,Thread anchor. Project G963. Owner Sam Garcia. Due 2001-12-16. A blocking issue is preventing progress; need a go/no-go decision on the fallback option. Need action by 2001-12-16. This is urgent. Noted for reference.,deadline_request,P0,ANSWER,G963,none,,0,1,105
ep-00001,emp-020,ep-00001-m-0096,ep-00001-th-097,193.901,[URGENT] Board deck numbers | S327,Thread anchor. Project S327. Owner Riley Miller. Due 2001-08-22. Please confirm the final numbers for the deck (key metrics + narrative) before distribution. Need action by 2001-08-22. This is urgent. Sharing in case useful.,deadline_request,P0,ANSWER,S327,none,,0,1,105
ep-00001,emp-020,ep-00001-m-0097,ep-00001-th-098,194.998,Heads up | V708,Thread anchor. Project V708. Owner Alex Brown. Due 2001-07-11. FYI: there is a minor change; no action needed from you right now. Looping you in for visibility.,informational_update,P2,ACK,V708,none,,0,1,105
ep-00001,emp-020,ep-00001-m-0098,ep-00001-th-099,198.458,FYI update | F286,Thread anchor. Project F286. Owner Cameron Brown. Due 2001-09-23. FYI: we made progress and will follow up with a fuller update later. Noted for reference.,informational_update,P2,ACK,F286,none,,0,1,105
ep-00001,emp-020,ep-00001-m-0099,ep-00001-th-100,200.774,FYI update | K404,Thread anchor. Project K404. Owner Riley Patel. Due 2001-05-07. FYI: we made progress and will follow up with a fuller update later. Noted for reference.,informational_update,P2,ACK,K404,none,,0,1,105
ep-00001,emp-020,ep-00001-m-0100,ep-00001-th-101,200.849,Send requested data | O468,Thread anchor. Project O468. Owner Morgan Chen. Due 2001-09-25. Please send the requested numbers (or point me to where they live) so I can finish the update. Please handle this this week. Regards.,direct_request,P1,ANSWER,O468,none,,0,1,105
ep-00001,emp-020,ep-00001-m-0101,ep-00001-th-102,200.892,Risk assessment | R220,Thread anchor. Project R220. Owner Avery Patel. Due 2001-05-19. Can you assess the main risks and propose mitigations before we commit? Please take a look and reply with your recommendation. Best.,request_with_question,P1,ANSWER,R220,none,,0,1,105
ep-00001,emp-020,ep-00001-m-0102,ep-00001-th-103,202.675,Schedule change | B321,Thread anchor. Project B321. Owner Avery Miller. Due 2001-02-22. FYI: timeline shifted; we will adjust and confirm the new plan. Looping you in for visibility.,informational_update,P2,ACK,B321,none,,0,1,105
ep-00001,emp-020,ep-00001-m-0103,ep-00001-th-104,217.648,Schedule change | M217,Thread anchor. Project M217. Owner Sam Patel. Due 2001-03-12. FYI: timeline shifted; we will adjust and confirm the new plan. Noted for reference.,informational_update,P2,ACK,M217,none,,0,1,105
ep-00001,emp-020,ep-00001-m-0104,ep-00001-th-105,218.368,Schedule change | E815,Thread anchor. Project E815. Owner Sam Khan. Due 2001-07-23. FYI: timeline shifted; we will adjust and confirm the new plan. Looping you in for visibility.,informational_update,P2,ACK,E815,none,,0,1,105
ep-00001,emp-020,ep-00001-m-0105,ep-00001-th-073,220.372,Re: Quick action needed,Quick follow-up. Please take the requested action and confirm once done (or tell me what is blocked). Please take action this week and confirm once done. Regards.,direct_request,P1,ANSWER,X484,project_code,X484,1,0,105
ep-00001,emp-020,ep-00001-m-0106,ep-00001-th-073,225.496,Re: Quick action needed,Follow-up for project X484. Please take the requested action and confirm once done (or tell me what is blocked). Please take action this week. Thanks.,direct_request,P1,ANSWER,X484,none,,0,0,105
ep-00001,emp-020,ep-00001-m-0107,ep-00001-th-019,229.669,Re: FYI update,FYI update on project X189. FYI: we made progress and will follow up with a fuller update later. Noted for reference.,informational_update,P2,ACK,X189,none,,0,0,105
ep-00001,emp-020,ep-00001-m-0108,ep-00001-th-019,235.158,Re: FYI update,FYI update on project X189. FYI: we made progress and will follow up with a fuller update later. Thanks.,informational_update,P2,ACK,X189,none,,0,0,105
ep-00001,emp-020,ep-00001-m-0109,ep-00001-th-025,235.557,Re: Heads up,FYI update on project M952. FYI: there is a minor change; no action needed from you right now. Sharing in case useful.,informational_update,P2,ACK,M952,none,,0,0,105
ep-00001,emp-020,ep-00001-m-0110,ep-00001-th-099,237.096,Re: FYI update,FYI update on project F286. FYI: we made progress and will follow up with a fuller update later. Noted for reference.,informational_update,P2,ACK,F286,none,,0,0,105
ep-00001,emp-020,ep-00001-m-0111,ep-00001-th-099,237.372,Re: FYI update,FYI update on project F286. FYI: we made progress and will follow up with a fuller update later. Noted for reference.,informational_update,P2,ACK,F286,none,,0,0,105
ep-00001,emp-020,ep-00001-m-0112,ep-00001-th-078,239.324,Re: Risk assessment,Quick follow-up. Can you assess the main risks and propose mitigations before we commit? Can you share your recommendation this week? Noted for reference.,request_with_question,P1,ANSWER,E354,project_code,E354,1,0,105
ep-00001,emp-020,ep-00001-m-0113,ep-00001-th-050,239.791,Re: Decision recommendation,Quick follow-up. Which option should we choose and why? Please recommend a path with 1-2 key tradeoffs. Can you share your recommendation this week? Thanks.,request_with_question,P1,ANSWER,Z693,project_code,Z693,1,0,105
ep-00001,emp-020,ep-00001-m-0114,ep-00001-th-039,240.584,Re: Notes for reference,Sharing for project D546. Sharing notes and context for reference. No response needed unless questions. Noted for reference.,document_delivery,P2,ACK,D546,none,,0,0,105
ep-00001,emp-020,ep-00001-m-0115,ep-00001-th-039,245.37,Re: Notes for reference,Sharing for project D546. Sharing notes and context for reference. No response needed unless questions. Looping you in for visibility.,document_delivery,P2,ACK,D546,none,,0,0,105
ep-00001,emp-020,ep-00001-m-0116,ep-00001-th-051,245.6,Re: FYI update,FYI update on project K140. FYI: we made progress and will follow up with a fuller update later. Sharing in case useful.,informational_update,P2,ACK,K140,none,,0,0,105
ep-00001,emp-020,ep-00001-m-0117,ep-00001-th-057,245.795,Re: Draft attached,Sharing for project H590. Sharing the latest draft for reference. No action required yet unless you spot an issue. Thanks.,document_delivery,P2,ACK,H590,none,,0,0,105
ep-00001,emp-020,ep-00001-m-0118,ep-00001-th-057,247.222,Re: Draft attached,Sharing for project H590. Sharing the latest draft for reference. No action required yet unless you spot an issue. Regards.,document_delivery,P2,ACK,H590,none,,0,0,105
ep-00001,emp-020,ep-00001-m-0119,ep-00001-th-057,248.535,Re: Draft attached,Sharing for project H590. Sharing the latest draft for reference. No action required yet unless you spot an issue. Thanks.,document_delivery,P2,ACK,H590,none,,0,0,105
ep-00001,emp-020,ep-00001-m-0120,ep-00001-th-034,252.076,Re: Contract signature,Quick follow-up on the prior thread. Need sign-off on the final contract terms so we can execute before the deadline. Please handle this this week. Deadline is tight; treat as soon. Sharing in case useful.,deadline_request,P0,ANSWER,P194,project_code,P194,1,0,105
ep-00001,emp-020,ep-00001-m-0121,ep-00001-th-034,252.336,Re: Contract signature,Quick follow-up on the prior thread. Need sign-off on the final contract terms so we can execute before the deadline. Please handle this this week. Deadline is tight; treat as soon. Best.,deadline_request,P0,ANSWER,P194,project_code,P194,1,0,105
