episode_id,employee_id,message_id,thread_id,arrival_min,subject,body,archetype,gold_priority,gold_reply_type,gold_required_key,gold_required_value,needs_memory,is_anchor_message,n_threads
ep-00004,emp-024,ep-00004-m-0059,ep-00004-th-060,116.067,Entex Contract Review | T416,"Thread brief for project T416. Owner is Jordan Kim. Due date is 2001-04-05. Priority posture is soon. Heidi,  I have reviewed the contracts and the amendments and the following is 
their status:

 1.  Contract Number 96006959 (012-41991-02-004)  Amended April 1, 1999

  Term:  Month to Month and may be terminated by either party with 10 days 
written notice pr",deadline_request,P0,ANSWER,none,,0,1,70
ep-00004,emp-024,ep-00004-m-0060,ep-00004-th-061,117.32,AES Completes Acquisition of IPALCO | C786,"Thread brief for project C786. Owner is Cameron Chen. Due date is 2001-08-26. Priority posture is soon. Today's IssueAlert Sponsors: 


[IMAGE]



The IBM e-Energy Executive Forum ) ""Personalization, Partnership, and 
Profitability""


Designed for executives in the utility industry looking to leverage Customer 
Relationship Management in the competitive marketp",deadline_request,P0,ANSWER,none,,0,1,70
ep-00004,emp-024,ep-00004-m-0061,ep-00004-th-062,121.217,GISB press release | V129,"Thread brief for project V129. Owner is Avery Lee. Due date is 2001-01-12. Priority posture is normal. The Board of Directors of GISB decided yesterday at their quarterly Board of 
Directors meeting to continue discussions with EEI and other interested 
groups regarding the formation of an Energy Standards Board.

Stan Horton, GISB's Chairman, stated ""while the",request_with_question,P1,ANSWER,none,,0,1,70
ep-00004,emp-024,ep-00004-m-0062,ep-00004-th-063,122.257,"Tuesday, June 15 | T172",Thread brief for project T172. Owner is Sam Kim. Due date is 2001-05-28. Priority posture is soon. I have an 8:40 am eye doctor appointment tomorrow morning.  SS,deadline_request,P0,ANSWER,none,,0,1,70
ep-00004,emp-024,ep-00004-m-0063,ep-00004-th-064,125.24,Scholarship for Dr. W.H. Burgess | I287,"Thread brief for project I287. Owner is Jordan Patel. Due date is 2001-02-17. Priority posture is low. Dawn,
thanks for putting this information in the paper.  Hopefully a student from 
Haleyville that goes to Auburn in the future can apply for the scholarship.

A scholarship in memory of Dr. W.H. Burgess has been set up at the school of 
Veterinary Medicine at",informational_update,P2,ACK,none,,0,1,70
ep-00004,emp-024,ep-00004-m-0064,ep-00004-th-065,128.274,Re: Asset Marketing | K547,"Thread brief for project K547. Owner is Cameron Brown. Due date is 2001-02-11. Priority posture is normal. Congratulations on your new adventure.  

I'll miss having you as a neighbor and a colleague.

Kay


   Enron Americas - Office of the Chairman
From: Enron Americas - Office of the Chairman on 04/18/2001 11:00 PM
Sent by: Enron Announcements
To: ENA Employees
",information_request,P1,REQUEST_INFO,none,,0,1,70
ep-00004,emp-024,ep-00004-m-0065,ep-00004-th-066,129.611,Re: | I843,"Thread brief for project I843. Owner is Taylor Patel. Due date is 2001-09-12. Priority posture is low. Even though it is pretty frequent that this does happen (1 out of 25 masters) 
I think it would be fine to add this into Library.doc.  I am working on a 
revised draft that I hope to distribute to the group, so if you have anything 
else you want entered, forw",informational_update,P2,ACK,none,,0,1,70
ep-00004,emp-024,ep-00004-m-0066,ep-00004-th-067,130.736,Re: FW: Open items for MDEA | C720,"Thread brief for project C720. Owner is Sam Clark. Due date is 2001-10-11. Priority posture is normal. Don't understand, please call.




	Kay Mann
	05/24/2001 02:14 PM
		 
		 To: Carlos Sole/NA/Enron@Enron
		 cc: 
		 Subject: Re: FW: Open items for MDEA

check out q and a #2 below.
---------------------- Forwarded by Kay Mann/Corp/Enron on 05/24/2001 02:13 
PM",request_with_question,P1,ANSWER,none,,0,1,70
ep-00004,emp-024,ep-00004-m-0067,ep-00004-th-068,131.959,FW: deals that need to be autoscheduled for 9/12/01 | O610,"Thread brief for project O610. Owner is Jamie Lee. Due date is 2001-04-05. Priority posture is low. Done.
Sam

 -----Original Message-----
From: 	Dunton, Heather  
Sent:	Thursday, October 04, 2001 10:30 PM
To:	Law, Samantha
Subject:	FW: deals that need to be autoscheduled for 9/12/01

Sam could you please auto schedule the following deals for me.

Thanks,
He",informational_update,P2,ACK,none,,0,1,70
ep-00004,emp-024,ep-00004-m-0068,ep-00004-th-069,134.101,Re: Confidentiality Agreement | S162,"Thread brief for project S162. Owner is Casey Miller. Due date is 2001-12-09. Priority posture is normal. It looks like Mark has been working on this from out of the office.  Maybe 
you don't have to do anything!
----- Forwarded by Tana Jones/HOU/ECT on 04/10/2001 09:14 AM -----

	Mark Greenberg@ENRON
	04/09/2001 07:49 PM
		
		 To: richard.dix@gm.com
		 cc: John.A",direct_request,P1,ANSWER,none,,0,1,70
ep-00004,emp-024,ep-00004-m-0069,ep-00004-th-070,134.143,lunch | A750,"Thread brief for project A750. Owner is Alex Lee. Due date is 2001-12-25. Priority posture is low. Please call him and set this up
---------------------- Forwarded by Richard B Sanders/HOU/ECT on 01/18/2000 
07:59 AM ---------------------------


nmanne@susmangodfrey.com on 01/17/2000 05:15:13 PM
To: Richard B Sanders/HOU/ECT@ECT
cc:  
Subject: lunch



Let",informational_update,P2,ACK,none,,0,1,70
ep-00004,emp-024,ep-00004-m-0070,ep-00004-th-039,134.373,Re: Re: Fwd curves,"Quick follow-up on this thread. As discussed earlier, please handle this today. Need a response and next step. Thx  I understand and  will work with Kevin and Hunter..Margaret",deadline_request,P0,ANSWER,project_code,Z793,1,0,70
ep-00004,emp-024,ep-00004-m-0071,ep-00004-th-039,136.362,"Re: Re: the weirdo has shown his true colors finally, and not just by e
 mail","Quick follow-up on this thread. As discussed earlier, please handle this this week. Need a response and next step. No one has ever mistaken me for being a shy or timid person...least of all 
Ted.  Therefore, telling him about the shirt was right in character for me.  
I think a part of him probably felt a little ashamed that a 23 yr. old girl 
with almost no dating experie",information_request,P1,REQUEST_INFO,project_code,Z793,1,0,70
ep-00004,emp-024,ep-00004-m-0072,ep-00004-th-051,144.331,Re: Re: ENA,"Quick follow-up on this thread. As discussed earlier, please handle this this week. Need a response and next step. Always happy to hear from my favorite outside counsel!



	""JASON PETERS"" <PETEJ@andrews-kurth.com>
	10/13/2000 10:31 AM
		 
		 To: <Tana.Jones@enron.com>
		 cc: 
		 Subject: Re: ENA


thanks

>>> <Tana.Jones@enron.com> 10/13/00 10:09AM >>>

76-0318139



    ",information_request,P1,REQUEST_INFO,project_code,S787,1,0,70
ep-00004,emp-024,ep-00004-m-0073,ep-00004-th-051,146.837,Re: Legal Script,"Quick follow-up on this thread. As discussed earlier, please handle this this week. Need a response and next step. Per our discussion, attached is my rough draft of the Legal Script.  Just to 
save you the time and effort of having people read for the part, may I 
suggest Julia Roberts to play my role in the film.  She's already got this 
paralegal thing down with the Erin",information_request,P1,REQUEST_INFO,project_code,S787,1,0,70
ep-00004,emp-024,ep-00004-m-0074,ep-00004-th-051,147.786,Re: TAR&L MEETING - 2/5/01/AGENDA,"Quick follow-up on this thread. As discussed earlier, please handle this none. Need a response and next step. As many of you may be aware, it was decided in last week's TAR&L meeting to 
reschedule from  Thursday, February 1 to Monday, February 5, 2001 from  8:30 
a.m.  to 11:30 a.m.  This meeting will be held in EB 4325 (same as last 
week).  A light breakfast will b",informational_update,P2,ACK,project_code,S787,1,0,70
ep-00004,emp-024,ep-00004-m-0075,ep-00004-th-051,149.499,Re: Re: CACS,"Quick follow-up on this thread. As discussed earlier, please handle this none. Need a response and next step. Yes, there is a formalized process.  After Credit and Legal, and in most 
cases RAC, look at transactions, a VP or higher will sign the Dash.  For Doug 
to sign the Bahamas option contract, I need to know the premium.  Please 
contact Brent Price for our DASH.",informational_update,P2,ACK,project_code,S787,1,0,70
ep-00004,emp-024,ep-00004-m-0076,ep-00004-th-051,151.003,"Re: FROM RAYMOND BOWEN, JR., Exec. V.P., FINANCE & TREASURER","Quick follow-up on this thread. As discussed earlier, please handle this today. Need a response and next step. To:		All Enron Employees

From:	Raymond Bowen, Jr.
		EVP, Finance & Treasurer

Subject:	Update on Employee Expense Reimbursement


Post-Petition Expenses

Effective immediately, the processing of expense reimbursement for business expenses incurred by employee",deadline_request,P0,ANSWER,project_code,S787,1,0,70
ep-00004,emp-024,ep-00004-m-0077,ep-00004-th-041,154.137,Re: Start Date: 4/12/01; HourAhead hour: 13;  <CODESITE>,"Quick follow-up on this thread. As discussed earlier, please handle this this week. Need a response and next step. Start Date: 4/12/01; HourAhead hour: 13;  No ancillary schedules awarded.  
Variances detected.
Variances detected in Energy Import/Export schedule.

    LOG MESSAGES:

PARSING FILE -->> O:\Portland\WestDesk\California Scheduling\ISO Final 
Schedules\200104121",deadline_request,P0,ANSWER,project_code,X813,1,0,70
ep-00004,emp-024,ep-00004-m-0078,ep-00004-th-036,156.107,Re: Re: Spannungswerte USA,"Quick follow-up on this thread. As discussed earlier, please handle this this week. Need a response and next step. Klaus,
I spoke with Hollis.
He sounds fine.
He is not sure when he will be back to work.
They still do not know exactly what happened.


I spoke with Mark Fisher.

He is in Hollis' group.

He can support your request, but he needs more information.

Please con",direct_request,P1,ANSWER,project_code,M431,1,0,70
ep-00004,emp-024,ep-00004-m-0079,ep-00004-th-011,159.751,Re: Re:,"Quick follow-up on this thread. As discussed earlier, please handle this this week. Need a response and next step. I'll look but nothing comes to mind.




Andrew Ralston@EES
04/12/2001 01:42 PM
To: kay.mann@enron.com
cc:  

Subject: 

Kay


Do you have a form of term sheet outlining the terms and conditions of a 
Power Purchase Agreement.


AR",deadline_request,P0,ANSWER,project_code,X482,1,0,70
ep-00005,emp-007,ep-00005-m-0000,ep-00005-th-001,1.502,FW:  DWR Report Released today | M886,"Thread brief for project M886. Owner is Jordan Patel. Due date is 2001-10-23. Priority posture is normal. I guess they have signed quite a few deals.

 -----Original Message-----
From:  Calger, Christopher F.  
Sent: Thursday, June 07, 2001 7:42 PM
To: Lavorato, John
Subject:  DWR Report Released today

John,

The news story relates to this report that DWR release",direct_request,P1,ANSWER,none,,0,1,70
ep-00005,emp-007,ep-00005-m-0001,ep-00005-th-002,1.931,Re: Cutter Oil Contract | O128,"Thread brief for project O128. Owner is Avery Garcia. Due date is 2001-12-25. Priority posture is normal. Send it to my attention.   

On another issue,  please give me a call ASAP re WG Shaner.  

Debra Perlingiere
Enron North America Corp.
Legal Department
1400 Smith Street, EB 3885
Houston, Texas 77002
dperlin@enron.com
Phone 713-853-7658
Fax  713-646-3490",direct_request,P1,ANSWER,none,,0,1,70
ep-00005,emp-007,ep-00005-m-0002,ep-00005-th-003,2.149,Baby Shower for Catherine | W719,"Thread brief for project W719. Owner is Jamie Brown. Due date is 2001-01-11. Priority posture is urgent. Hi All!

We have set this Wed., May 23 at 2 PM for Catherine's baby shower.
Currently, I have a $150 target card as a present for her.  Jen and I are 
also 
going to run out and grab a book and an outfit or two tomorrow.  These items, 
as well as the cake and ",deadline_request,P0,ANSWER,none,,0,1,70
ep-00005,emp-007,ep-00005-m-0003,ep-00005-th-004,6.015,EnTouch Newsletter | S830,"Thread brief for project S830. Owner is Casey Miller. Due date is 2001-01-14. Priority posture is low. BUSINESS HIGHLIGHTS

eSource
eSource, Enron's research group, has experienced an overwhelmingly positive response to the research training which it has hosted.  Participation and interest by Enron employees has exceeded expectations and many classes were quick",informational_update,P2,ACK,none,,0,1,70
ep-00005,emp-007,ep-00005-m-0004,ep-00005-th-005,7.585,follow up | N902,"Thread brief for project N902. Owner is Taylor Kim. Due date is 2001-05-05. Priority posture is low. Hi Kevin:

Got your message.  I will be at the FERC hearing on Tuesday.  You like me to 
fill you in on what transpires?

Best,
Jeff",informational_update,P2,ACK,none,,0,1,70
ep-00005,emp-007,ep-00005-m-0005,ep-00005-th-006,10.746,Re: Enron Energy Serv Swaps | O677,"Thread brief for project O677. Owner is Cameron Khan. Due date is 2001-01-07. Priority posture is normal. Hi Judy, 
if you could look into this request below ASAP....that would be helpful.

Thanks
David
3-3528
---------------------- Forwarded by David P Dupre/HOU/ECT on 11/30/2000 12:03 
PM ---------------------------
Stephanie Piwetz   11/28/2000 01:10 PM

To: Da",direct_request,P1,ANSWER,none,,0,1,70
ep-00005,emp-007,ep-00005-m-0006,ep-00005-th-007,10.814,ETS Gas Logistics org charts | H324,"Thread brief for project H324. Owner is Cameron Patel. Due date is 2001-01-25. Priority posture is normal. Shelley:

Miranda promised Donna Scott that she would send these to her.
Donna was leaving so she asked Fran to have them sent to you instead.
 
Please let Miranda Southard / Fran Fagan know if you have any questions.

Thanks,
Tracy Scott
SR HR Asst
ETS Human ",direct_request,P1,ANSWER,none,,0,1,70
ep-00005,emp-007,ep-00005-m-0007,ep-00005-th-008,11.501,Northville Industries Corp. | Y303,"Thread brief for project Y303. Owner is Taylor Brown. Due date is 2001-07-28. Priority posture is normal. London Legal called and the referenced US counterparty has come through the 
London Credit based list, and they need to know if they have a US power 
marketing license.  Can you let me know?  Thanks!",request_with_question,P1,ANSWER,none,,0,1,70
ep-00005,emp-007,ep-00005-m-0008,ep-00005-th-009,11.949,Statement on Arbitration Notice to GoM | K110,"Thread brief for project K110. Owner is Morgan Brown. Due date is 2001-07-15. Priority posture is low. Earlier today DPC notified the government of Maharashtra that they were 
initiating arbitration over the GoM's failure to live up to it's state 
support agreements.  There have not yet been any media inquiries, but expect 
the issue to be covered tomorrow.  At",informational_update,P2,ACK,none,,0,1,70
ep-00005,emp-007,ep-00005-m-0009,ep-00005-th-010,12.378,RE: ERCOT Counterparties | X825,"Thread brief for project X825. Owner is Sam Garcia. Due date is 2001-09-12. Priority posture is low. We sent him our combined list of Texas customers, EOL and Origination.
 -----Original Message-----
From: 	Martin, Thomas A.  
Sent:	Thursday, January 31, 2002 12:56 PM
To:	Bryan, Gary
Subject:	FW: ERCOT Counterparties

You guys have the list right?  Can you se",informational_update,P2,ACK,none,,0,1,70
ep-00005,emp-007,ep-00005-m-0010,ep-00005-th-011,19.65,Winner of XMS Drawing for Continental Airlines Tickets | L250,"Thread brief for project L250. Owner is Sam Miller. Due date is 2001-11-22. Priority posture is soon. Thank you to everyone who participated in the XMS Web Expense Report 
contest.  We had over 1000 responses with 906 correct answers.  Randy Klug of 
EBS in Portland was the winner.  Congratulations, Randy, and thank you all 
for participating.",deadline_request,P0,ANSWER,none,,0,1,70
ep-00005,emp-007,ep-00005-m-0011,ep-00005-th-012,20.696,FW: Sweetie's Complaint | I222,"Thread brief for project I222. Owner is Jordan Garcia. Due date is 2001-07-26. Priority posture is low. FYI.  New gas complaint filed by Lief Cabraser.



>  <<3-22 Sweetie's Complaint.pdf>>
>
> **************
>
> CONFIDENTIAL
>
> Luce, Forward, Hamilton & Scripps LLP
> 600 West Broadway
> Suite 2600
> San Diego, CA 92101-3391
> (619) 236-1414
>
> The informatio",informational_update,P2,ACK,none,,0,1,70
ep-00005,emp-007,ep-00005-m-0012,ep-00005-th-013,20.715,Global Strategic Sourcing Travel Services Survey | X102,"Thread brief for project X102. Owner is Riley Kim. Due date is 2001-03-16. Priority posture is urgent. A key goal of Global Strategic Sourcing is to set increasingly higher standards of excellence and customer satisfaction.  To help us better achieve that goal, we would like to obtain some insights from you in order to develop the best possible overall travel p",deadline_request,P0,ANSWER,none,,0,1,70
ep-00005,emp-007,ep-00005-m-0013,ep-00005-th-014,22.264,Re: Next Season | A400,Thread brief for project A400. Owner is Casey Kim. Due date is 2001-08-13. Priority posture is normal. give me edgerrin,request_with_question,P1,ANSWER,none,,0,1,70
ep-00005,emp-007,ep-00005-m-0014,ep-00005-th-015,23.399,Invest in your Future | U263,"Thread brief for project U263. Owner is Alex Brown. Due date is 2001-04-20. Priority posture is normal. Have Your Downline Built

Before

You Spend Any Money!

This program offers a Monthly Guaranteed Minimum Income!
Guaranteed Downline, Guaranteed Income.

A REAL OPPORTUNITY
Get the Support, Tools and training to succeed.

It's FREE to join our Post Launch Prog",direct_request,P1,ANSWER,none,,0,1,70
ep-00005,emp-007,ep-00005-m-0015,ep-00005-th-016,23.902,RE: | C617,"Thread brief for project C617. Owner is Avery Lee. Due date is 2001-04-24. Priority posture is urgent. i couldn't believe it when i heard it.  i would just hold it.  i am going to 
baton rouge this weekend.  hope all is well.  take care.",deadline_request,P0,ANSWER,none,,0,1,70
ep-00005,emp-007,ep-00005-m-0016,ep-00005-th-017,28.517,Re: 509018 and 508957 | N257,"Thread brief for project N257. Owner is Sam Miller. Due date is 2001-11-11. Priority posture is low. These deals were entered to flatten out the traders' positions in the PX. You 
shouldn't see the index being used on any deals past tomorrow (the exchange 
closes effective Feb. 1), but Bob Badeer and Matt Motley both had positions 
they needed to back out of.",informational_update,P2,ACK,none,,0,1,70
ep-00005,emp-007,ep-00005-m-0017,ep-00005-th-018,29.355,Re: Facility AGreement | M803,"Thread brief for project M803. Owner is Jordan Kim. Due date is 2001-10-06. Priority posture is normal. I can assure you that no improvement in the relative risk allocation was 
intended.  They pointed out what appeared to be some disconnects, and in some 
cases I ok'd them putting the suggestions in for discussions purposes.  I 
wasn't trying to play games.

Ta",information_request,P1,REQUEST_INFO,none,,0,1,70
ep-00005,emp-007,ep-00005-m-0018,ep-00005-th-019,33.192,[Fwd: ] | U546,"Thread brief for project U546. Owner is Avery Lee. Due date is 2001-12-07. Priority posture is normal. ---------------------- Forwarded by Jennifer Cutaia/Corp/Enron on 12/12/2000 
04:12 PM ---------------------------


""Jennifer Cutaia"" <jcutaia@tupac.com> on 12/11/2000 03:19:51 PM
To: Jennifer.Cutaia@enron.com
cc:  

Subject: [Fwd: ]




>From: Crystal.Reyna@",request_with_question,P1,ANSWER,none,,0,1,70
ep-00005,emp-007,ep-00005-m-0019,ep-00005-th-020,33.671,Re: Anshuman - A Reminder | A750,"Thread brief for project A750. Owner is Casey Clark. Due date is 2001-02-03. Priority posture is low. Sandeep,

I sent E-mail msg  from the plane.

Vince




Sandeep Kohli@ENRON_DEVELOPMENT
03/20/2001 12:29 PM
To: Vince J Kaminski@ECT
cc:  
Subject: Anshuman - A Reminder

Vince,

This is to remind you to either talk to or to send in a mail to Jim Hughes 
askin",informational_update,P2,ACK,none,,0,1,70
ep-00005,emp-007,ep-00005-m-0020,ep-00005-th-021,34.049,Re: Allocation Exceptions | O892,"Thread brief for project O892. Owner is Morgan Miller. Due date is 2001-11-25. Priority posture is normal. Daren - Meters 3002 and 3003 have volume from Jan 99 thru the current month.  
Could a deal be created for these volumes? There is a substanital amount of 
volume each month.

- Aimee
---------------------- Forwarded by Aimee Lannou/HOU/ECT on 02/16/2000 02:54",direct_request,P1,ANSWER,none,,0,1,70
ep-00005,emp-007,ep-00005-m-0021,ep-00005-th-022,36.804,Summary | N727,"Thread brief for project N727. Owner is Casey Shah. Due date is 2001-07-15. Priority posture is normal. Attached is the summary.  There are still a few names we need to check with Bob Hall and Jenny, but it is very, very close.",information_request,P1,REQUEST_INFO,none,,0,1,70
ep-00005,emp-007,ep-00005-m-0022,ep-00005-th-023,38.52,Survey | L686,"Thread brief for project L686. Owner is Riley Khan. Due date is 2001-08-03. Priority posture is normal. Please detatch, resave, and run this file using your info and send it back to 
me.  Thanks.
Call if you have any questions.

DG",direct_request,P1,ANSWER,none,,0,1,70
ep-00005,emp-007,ep-00005-m-0023,ep-00005-th-024,39.82,RE: Operational Capacity for TW Marketing | P383,"Thread brief for project P383. Owner is Alex Lee. Due date is 2001-08-27. Priority posture is low. Darrell and Jerry,
Let's discuss on Thursday.

Jeanne - thank you for your help.
Donna

 -----Original Message-----
From: 	Licciardo, Jeanne  
Sent:	Wednesday, February 13, 2002 4:39 PM
To:	Scott, Donna; Schoolcraft, Darrell; Graves, Jerry
Subject:	RE: Operati",informational_update,P2,ACK,none,,0,1,70
ep-00005,emp-007,ep-00005-m-0024,ep-00005-th-025,40.798,Jurisprudence Luncheon | N500,"Thread brief for project N500. Owner is Alex Shah. Due date is 2001-01-24. Priority posture is low. Jim and Carrin,

I am waiting on the Hyatt to see what dates they have available.  Given
your availability, and that of Steve Susman and Glen Rosenbaum, we are
looking at either Tuesday, April 24 or Thursday, May 31.

I will keep in touch.

Jeff Sokoloff
_____",informational_update,P2,ACK,none,,0,1,70
ep-00005,emp-007,ep-00005-m-0025,ep-00005-th-026,41.017,Interconnection Tax Gross Up and Meters | V990,"Thread brief for project V990. Owner is Sam Patel. Due date is 2001-04-23. Priority posture is normal. Most of the current interconnection agreements contain language requiring a 
tax gross up and, possibly, purchase of the utility's preferred meter (with 
the utility to own the meter.)  

First, there may be possible structures to minimize the tax gross up for",direct_request,P1,ANSWER,none,,0,1,70
ep-00005,emp-007,ep-00005-m-0026,ep-00005-th-027,41.995,Gas flow and prepayment schedule through 2/25/02 | F897,"Thread brief for project F897. Owner is Jordan Lee. Due date is 2001-03-22. Priority posture is normal. Updated schedule through Monday, Feb 25th.",request_with_question,P1,ANSWER,none,,0,1,70
ep-00005,emp-007,ep-00005-m-0027,ep-00005-th-028,46.839,RE: Breakfast/Lunch | P418,"Thread brief for project P418. Owner is Jamie Shah. Due date is 2001-07-15. Priority posture is low. I will know in the morning...the guy already left for the day.

 -----Original Message-----
From: 	Saibi, Eric  
Sent:	Tuesday, November 27, 2001 2:55 PM
To:	Black, Tamara Jae
Subject:	RE: Breakfast/Lunch

What's on the menu?

 -----Original Message-----
From:",informational_update,P2,ACK,none,,0,1,70
ep-00005,emp-007,ep-00005-m-0028,ep-00005-th-029,52.187,Nondeliverable mail | C333,"Thread brief for project C333. Owner is Casey Patel. Due date is 2001-06-04. Priority posture is urgent. ---------------------- Forwarded by Phillip K Allen/HOU/ECT on 03/29/2001 
10:10 AM ---------------------------


<postmaster@caprock.net> on 03/29/2001 07:58:51 AM
To: Phillip.K.Allen@enron.com
cc:  
Subject: Nondeliverable mail


Cary,

Here is the picture o",deadline_request,P0,ANSWER,none,,0,1,70
ep-00005,emp-007,ep-00005-m-0029,ep-00005-th-030,52.584,Vol Skew No-Arbitrage Constraints | U192,"Thread brief for project U192. Owner is Alex Shah. Due date is 2001-03-10. Priority posture is urgent. The attached note lists conditions that can be used to verify that a given 
vol skew curve does not generate arbitrage opportunities in a strip of option 
prices.

If you have questions or want to discuss implementation, please give me a 
call.

Bob Lee
x35163",deadline_request,P0,ANSWER,none,,0,1,70
ep-00005,emp-007,ep-00005-m-0030,ep-00005-th-031,56.189,FW: enovate consent | I294,"Thread brief for project I294. Owner is Riley Shah. Due date is 2001-03-20. Priority posture is normal. Jeff - here is the board resolution to make a cash distribution to enovate's members.  We are going to try to get this done today if possible.

Thanks - Gregg

 -----Original Message-----
From: 	j.hengtgen@pecorp.com@ENRON  
Sent:	Thursday, November 08, 2001 2",direct_request,P1,ANSWER,none,,0,1,70
ep-00005,emp-007,ep-00005-m-0031,ep-00005-th-032,57.896,Draft of Brief in Rate Stabilization Proceeding | S584,"Thread brief for project S584. Owner is Casey Khan. Due date is 2001-06-11. Priority posture is low. Attached is a draft of the brief  in Phase I of the Rate stabilization
proceeding. It focuses solely on the issues of TURN's accounting proposal
(TRA/TCBA netting) and the status of the end of the rate freeze. Please
forward the brief to anybody not on the dis",informational_update,P2,ACK,none,,0,1,70
ep-00005,emp-007,ep-00005-m-0032,ep-00005-th-033,57.943,EGM Legal Group - Legal Forms Directory | O851,"Thread brief for project O851. Owner is Riley Lee. Due date is 2001-06-21. Priority posture is normal. We are in the process of restructuring the EGM Legal Forms Directory so that 
our forms and precedents can be available to everyone who works full or 
part-time in the group.  The goal is to centralize all forms and precedents 
pertaining to each of the commod",direct_request,P1,ANSWER,none,,0,1,70
ep-00005,emp-007,ep-00005-m-0033,ep-00005-th-034,61.346,"RE: Call to Discuss Possible Options to Mitigate Effect of DWR
 Contracts--Privileged and Confidential | F988","Thread brief for project F988. Owner is Cameron Clark. Due date is 2001-01-17. Priority posture is normal. 1PM is fine

Chris Calger
503-464-3735

 -----Original Message-----
From:  Dasovich, Jeff  
Sent: Tuesday, June 19, 2001 5:11 PM
To: Belden, Tim; Calger, Christopher F.; Steffes, James; Shapiro, Richard; 
skean@enron.com; Kaufman, Paul; Mara, Susan; Allen, Phi",direct_request,P1,ANSWER,none,,0,1,70
ep-00005,emp-007,ep-00005-m-0034,ep-00005-th-035,66.993,RE: | N663,"Thread brief for project N663. Owner is Cameron Garcia. Due date is 2001-07-20. Priority posture is soon. if you see woddy do not give he a check , i paid him what i needed to
just make a check out to crawford for the full amount pls at the game

laters
dq

 -----Original Message-----
From: 	""siva66"" <siva66@mail.ev1.net>@ENRON  
Sent:	Wednesday, October 10, 2001 ",deadline_request,P0,ANSWER,none,,0,1,70
ep-00005,emp-007,ep-00005-m-0035,ep-00005-th-036,68.779,Fw: birth pictures | T792,"Thread brief for project T792. Owner is Taylor Khan. Due date is 2001-01-14. Priority posture is normal. this is pretty cool.  see if you can find your picture.
---------------------- Forwarded by Matthew Lenhart/HOU/ECT on 01/31/2001 
12:20 PM ---------------------------
To: Matthew Lenhart/HOU/ECT@ECT, Tori Kuykendall/HOU/ECT@ECT
cc:  

Subject: Fw: birth pictu",direct_request,P1,ANSWER,none,,0,1,70
ep-00005,emp-007,ep-00005-m-0036,ep-00005-th-037,70.917,EIM Organization Change | P155,"Thread brief for project P155. Owner is Morgan Brown. Due date is 2001-08-04. Priority posture is low. As part of Enron Industrial Market's (EIM) move into the Pulp, Paper and 
Steel markets, our European effort is well underway. Our markets are global 
in nature and we believe we need a strong presence in Europe to penetrate 
that market effectively. According",informational_update,P2,ACK,none,,0,1,70
ep-00005,emp-007,ep-00005-m-0037,ep-00005-th-038,71.625,The Salt Lake Tribune -- Veteran Was Behind Wheel in Lake Crash.htm | H320,"Thread brief for project H320. Owner is Jamie Garcia. Due date is 2001-07-21. Priority posture is normal. This is the story.  Our friend is Lisa Ellis, she's listed at the end of
the article.




 (Embedded image moved to file: pic11478.gif)




 (Embedded image moved to file: pic29358.gif)





 (Embedded image moved to file: pic26962.gif)
      (Embedded image m",direct_request,P1,ANSWER,none,,0,1,70
ep-00005,emp-007,ep-00005-m-0038,ep-00005-th-039,73.567,ENA/ECC | U265,"Thread brief for project U265. Owner is Avery Patel. Due date is 2001-01-02. Priority posture is low. Bob/Mark,

Did we ever resolve this issue with tax?  Last time I spoke with Stephen 
Douglas (after this memo) there still appeared to be some tax concerns.  
Please advise as it will have a major impact on how we manage credit risks.


---------------------- ",informational_update,P2,ACK,none,,0,1,70
ep-00005,emp-007,ep-00005-m-0039,ep-00005-th-040,81.672,"Re: Project Stanley - Recent Meetings with Alberta Government
 andTransAlta | F885","Thread brief for project F885. Owner is Sam Shah. Due date is 2001-06-02. Priority posture is urgent. ""Privileged and Confidential""

I read your message regarding the meeting with TransAlta and other Alberta 
marketers with interest.  My immediate thoughts are as follows.

Obviously, you should keep the discussions entirely to problems experienced 
with B.C. H",deadline_request,P0,ANSWER,none,,0,1,70
ep-00005,emp-007,ep-00005-m-0040,ep-00005-th-041,87.871,RE: Wires | L125,"Thread brief for project L125. Owner is Morgan Brown. Due date is 2001-07-08. Priority posture is urgent. Tell me you are joking.

Ps. Not funny.
Shemin V. Proctor",deadline_request,P0,ANSWER,none,,0,1,70
ep-00005,emp-007,ep-00005-m-0041,ep-00005-th-042,90.54,Cinergy Marketing | T636,"Thread brief for project T636. Owner is Sam Chen. Due date is 2001-02-26. Priority posture is low. Sara,

I talked to Chuck Kaufmann and Randy Beevis at Cinergy Marketing.  We have 
come to a resolution on the guaranty issues, and I want your thoughts on 
this.  

1) With respect to their guaranty to Enron, we are going to keep the dollar 
amount at $10MM, ",informational_update,P2,ACK,none,,0,1,70
ep-00005,emp-007,ep-00005-m-0042,ep-00005-th-043,93.53,Re: Comments on FERC November 1 order | T358,"Thread brief for project T358. Owner is Jamie Shah. Due date is 2001-08-02. Priority posture is normal. Has anyone talked with Tim B about what Larcamp said -- ie the soft cap only 
applies to PX and ISO bids and not to any bilateral contracts including 
bilateral fwd contracts?  
----- Forwarded by Steven J Kean/NA/Enron on 11/16/2000 06:12 AM -----

	Donna Ful",request_with_question,P1,ANSWER,none,,0,1,70
